Interval,Latitude,Longitude,Arctic cod (No. m^-2),Saffron cod (No. m^-2),Pollock (No. m^-2),Pacific herring (No. m^-2),Capelin (No. m^-2),Pacific cod (No. m^-2)
20190904060107,70.99953590000001,-162.97024209999995,0.691665437796919,0.0,0.6047811365553676,0.0,0.0009940518352314672,0.0
20190904060615,70.9996503,-162.9958341,1.1319798788789122,0.0,0.9897850034056055,0.0,0.0016268655545796733,0.0
20190904061128,70.999879,-163.0214989,1.0823284621858524,0.0,0.946370603063848,0.0,0.0015555072371194762,0.0
20190904061638,71.0000373,-163.047097,0.9875850326038441,0.0,0.8635284717500298,0.0,0.0014193433132002938,0.0
20190904062151,71.00036999999998,-163.0726081,0.7672647941572229,0.0,0.6708839980888937,0.0,0.001102702166482852,0.0
20190904062705,71.00063859999999,-163.0982068,1.0436153820553065,0.0,0.9125205083199377,0.0,0.001499869343065573,0.0
20190904063218,71.00051500000002,-163.1237729,0.9394584911185088,0.0,0.8214473977689761,0.0,0.0013501765249322568,0.0
20190904063731,70.9999367,-163.1494333,0.7722641082276218,0.0,0.6752553179207565,0.0,0.0011098871103216504,0.0
20190904064241,70.99978359999999,-163.17484919999995,0.5147647301887938,0.0,0.4501020024561465,0.0,0.0007398126273109416,0.0
20190904064752,70.9998833,-163.200545,0.6201405417534815,0.0,0.5422409176037842,0.0,0.0008912572610180913,0.0
20190904065303,70.9998833,-163.22615,0.5833142809949562,0.0,0.5100406273770272,0.0,0.0008383310772133912,0.0
20190904065813,70.99996170000001,-163.2518094,0.5013442917220258,0.0,0.4383673868669052,0.0,0.0007205249619768149,0.0
20190904070321,70.9999335,-163.2773195,0.4772423327813881,0.0,0.4172930215382219,0.0,0.0006858859657107613,0.0
20190904070825,70.99984,-163.3030969,0.4138940410093684,0.0,0.3619022938782816,0.0,0.0005948426921077353,0.0
20190904071330,70.9997083,-163.32863,0.5201380901791234,0.0,0.4548003820264893,0.0,0.0007475351446837611,0.0
20190904071836,70.99963000000002,-163.3542532,0.5560284841190246,0.0,0.48618236535496984,0.0,0.0007991163138642277,0.0
20190904072340,70.9995275,-163.3799763,0.5194534485704337,0.0,0.45420174241207234,0.0,0.0007465511873981693,0.0
20190904072849,70.9993467,-163.4054967,0.970315774809759,0.0,0.8484285104304183,0.0,0.0013945241788793244,0.0
20190904073400,70.9993276,-163.43103119999995,1.392220331026133,0.0,1.2173350699949306,0.0,0.002000879470733321,0.0
20190904073910,70.9992175,-163.4565612,0.8251655532414045,0.0,0.7215114907647672,0.0,0.0011859163227553307,0.0
20190904074418,70.99923299999998,-163.48221740000002,0.8642419667500778,0.0,0.7556792783719486,0.0,0.0012420763944312144,0.0
20190904074932,70.99917509999999,-163.5078094,1.51903548825551,0.0,1.3282202042363362,0.0,0.002183136430369859,0.0
20190904075447,70.9991233,-163.533265,1.4800941191231098,0.0,1.2941704972627948,0.0,0.002127170442573,0.0
20190904075959,70.9989769,-163.5587458,1.7815567054792356,0.0,1.557764535133038,0.0,0.0025604282300017434,0.0
20190904080511,70.99888670000001,-163.5842917,2.5368269151749145,0.0,2.2181606614479152,0.0,0.003645891948467071,0.0
20190904081022,70.998935,-163.60989990000004,1.8306045511331401,0.0,1.6006511826643106,0.0,0.002630919103655933,0.0
20190904081534,70.9987517,-163.6353874,2.2798244703914987,0.0,1.993441856429215,0.0,0.0032765316509337315,0.0
20190904082045,70.99872380000002,-163.66115630000004,2.5770793098367553,0.0,2.2533567080611334,0.0,0.0037037421237040282,0.0
20190904082557,70.9986575,-163.68662030000004,2.2119774877264575,0.0,1.9341175457936077,0.0,0.0031790229220826365,0.0
20190904083110,70.9985628,-163.7122423,1.6650561602488443,0.0,1.4558983317571228,0.0,0.0023929952855979942,0.0
20190904083621,70.99860670000002,-163.73779319999997,1.1091745444194234,0.0,0.9698443856729844,0.0,0.0015940900487754993,0.0
20190904084132,70.99855090000001,-163.7635078,0.6168211221835742,0.0,0.5393384705092116,0.0,0.0008864866379193994,0.0
20190904084640,70.99846459999998,-163.7891182,0.5271653720350544,0.0,0.4609449242792762,0.0,0.0007576346552915793,0.0
20190904085146,70.9985187,-163.8147615,0.4962189730898971,0.0,0.4338858906717977,0.0,0.0007131589261538105,0.0
20190904085650,70.998685,-163.8403695,0.6504247377342202,0.0,0.5687209315872179,0.0,0.0009347812813739537,0.0
20190904090151,70.9990191,-163.8659274,1.4017276550643256,0.0,1.2256481212513655,0.0,0.0020145432630713773,0.0
20190904090653,70.999354,-163.8916429,0.37329657121510984,0.0,0.3264045191135437,0.0,0.000536496579739637,0.0
20190904091156,71.000283,-163.9134189,0.1341998980708306,0.0,0.11734223288550008,0.0,0.0001928702052688326,0.0
20190904170815,71.0008203,-163.91466090000003,1.806390705167358,0.0,1.5794789851190376,0.0,0.0025961193049299307,0.0
20190904171206,71.0002046,-163.940274,3.8510187949676653,0.0,3.367268908406338,0.0,0.005534630026968734,0.0
20190904171548,70.99996999999998,-163.9658667,2.7517426468836703,0.0,2.406079521321524,0.0,0.003954765814134535,0.0
20190904171927,70.999865,-163.99129130000003,2.5221302836008737,0.0,2.205310163123532,0.0,0.003624770156349382,0.0
20190904172305,70.9998126,-164.01688180000005,1.9392847702523421,0.0,1.6956794186390434,0.0,0.0027871127854030607,0.0
20190904172644,71.0000623,-164.04239009999995,2.114729691959505,0.0,1.8490856369579056,0.0,0.003039259758312355,0.0
20190904173021,71.00032409999999,-164.0679122,1.6221079897840778,0.0,1.41834514212648,0.0,0.002331270779301776,0.0
20190904173359,71.00028,-164.093508,1.943409999260607,0.0,1.6992864525483002,0.0,0.0027930415064902985,0.0
20190904173738,71.0002589,-164.11892269999996,1.745164904447594,0.0,1.525944129505301,0.0,0.0025081264456031506,0.0
20190904174114,71.000235,-164.14439330000005,1.4566421564928127,0.0,1.273664478253188,0.0,0.0020934656118579385,0.0
20190904174452,71.0003447,-164.1700256,1.4975001025289574,0.0,1.3093900092563118,0.0,0.002152186077013995,0.0
20190904174828,71.0004066,-164.195667,1.652070279319351,0.0,1.4445436862924674,0.0,0.002374332160239441,0.0
20190904175206,71.00040329999999,-164.2211687,1.4364060021508391,0.0,1.2559703103022035,0.0,0.002064382495567067,0.0
20190904175542,71.00039,-164.2467267,1.6040280432898897,0.0,1.4025363276452831,0.0,0.0023052865345890767,0.0
20190904175916,71.00036,-164.2723767,1.4299562435671913,0.0,1.250330745111356,0.0,0.0020551129932778584,0.0
20190904180248,71.00036309999999,-164.2979694,0.9643921711761211,0.0,0.8432490066675298,0.0,0.0013860108590861464,0.0
20190904180619,71.0002769,-164.323611,1.0006971293108764,0.0,0.8749934782628318,0.0,0.0014381878340935313,0.0
20190904180950,71.0001441,-164.34911680000005,0.7444138566158289,0.0,0.6509035057547572,0.0,0.0010698611205704883,0.0
20190904181320,71.0000633,-164.3747518,0.8013015397580069,0.0,0.7006451811183416,0.0,0.001151619298352811,0.0
20190904181651,70.999895,-164.40031069999995,0.7199626378872682,0.0,0.6295237532842761,0.0,0.001034720173048604,0.0
20190904182021,70.99989090000003,-164.42585369999995,0.523999212559434,0.0,0.4581764853464867,0.0,0.0007530842954413885,0.0
20190904182351,70.9999274,-164.4514504,0.6823772240239856,0.0,0.5966596717902907,0.0,0.0009807029450864062,0.0
20190904182720,70.9999433,-164.4770815,0.7330707526531222,0.0,0.6409852780512898,0.0,0.0010535589711570062,0.0
20190904183050,71.0000007,-164.50266059999996,0.44237173262697466,0.0,0.38680272949641004,0.0,0.0006357704298099977,0.0
20190904183421,71.00010259999998,-164.52820580000005,0.4212066589545349,0.0,0.36829632941978974,0.0,0.0006053522837263859,0.0
20190904183752,71.00009250000002,-164.55376869999995,0.43462867375372954,0.0,0.3800323233286208,0.0,0.0006246422145439347,0.0
20190904184123,71.00002190000002,-164.5794544,0.5089424158638604,0.0,0.44501106443562194,0.0,0.000731444879084129,0.0
20190904184454,71.00008670000003,-164.604936,0.47145564613035956,0.0,0.4122332357828537,0.0,0.0006775694210770407,0.0
20190904184824,71.00014499999997,-164.630505,0.5317526154078799,0.0,0.4649559361195835,0.0,0.0007642273769228235,0.0
20190904185156,71.0002267,-164.65611330000004,0.67640889619999,0.0,0.5914410619140686,0.0,0.0009721253483128216,0.0
20190904185528,71.0002884,-164.6816063,0.14121319533901536,0.009728675252695121,0.4237030719446247,0.0,0.1021510901533699,0.007296506439521049
20190904185859,71.000407,-164.7072116,0.1423436141010521,0.009806553789541629,0.4270948364393373,0.0,0.10296881479022793,0.007354915342156222
20190904190231,71.0005431,-164.7328323,0.23242601486501457,0.01601264820523082,0.6973825375301943,0.0,0.16813280615496354,0.012009486153920928
20190904190603,71.0006467,-164.7583523,0.10358889700335065,0.007136604595006618,0.31081326199257897,0.0,0.0749343482475695,0.005352453446254089
20190904190933,71.0007823,-164.7839761,0.09975164090768195,0.00687224248403547,0.2992997685709013,0.0,0.07215854608240967,0.005154181863025874
20190904191304,71.0008547,-164.8094066,0.12103597625429359,0.008338595441066191,0.36316234351689447,0.0,0.08755525213113333,0.006253946580799715
20190904191633,71.0009877,-164.835025,0.10257287853324243,0.007066607497897202,0.30776474980594093,0.0,0.07419937872791822,0.0052999556234230765
20190904192004,71.0012106,-164.8605448,0.07566195995511363,0.00521261937044267,0.22701989559395253,0.0,0.054732503389631836,0.003909464527832178
20190904192335,71.0013907,-164.8860793,0.07564347637750496,0.005211345971574388,0.2269644365519023,0.0,0.05471913270148707,0.003908509478680047
20190904192705,71.0016833,-164.9115842,0.04907157618253757,0.0033807140166427687,0.1472367899033511,0.0,0.03549749717475643,0.0025355355124822222
20190904193035,71.0017569,-164.9372188,0.10781957938660418,0.007428071230997337,0.3235072111516798,0.0,0.07799474792549453,0.0055710534232484045
20190904193406,71.00182840000002,-164.9627824,0.09161971369779068,0.006312005327627277,0.27490033102967815,0.0,0.06627605594001641,0.004734003995721266
20190904193737,71.0017084,-164.9883767,0.07146863435506519,0.004923726375045192,0.21443803357929614,0.0,0.05169912693795686,0.003692794781283238
20190904194111,71.001375,-165.0139033,0.05502132546721128,0.0037906132366639063,0.16508871261598107,0.0,0.039801438984951615,0.002842959927498003
20190904194444,71.0009283,-165.03948169999995,0.05812801403902984,0.0040046439733380885,0.17441017502117173,0.0,0.0420487617200097,0.003003482980002823
20190904194818,71.0004655,-165.0650928,0.05112487748235722,0.0035221731876134144,0.15339761691592418,0.0,0.036982818469916065,0.002641629890709478
20190904195148,71.0001345,-165.090778,0.043013840935515815,0.002963375262688926,0.1290608607557401,0.0,0.031115440258240406,0.002222531447016709
20190904195516,71.000075,-165.1163855,0.0685184703524784,0.00472047916818771,0.20558621525149728,0.0,0.04956503126598899,0.003540359376140673
20190904195845,71.00015,-165.1419851,0.05512355365399139,0.0037976560971279896,0.16539544313583138,0.0,0.03987538901987277,0.0028482420728458465
20190904200212,71.0003208,-165.1675649,0.03134844513470933,0.002159704988337177,0.09405942888264202,0.0,0.022676902377538197,0.0016197787412531018
20190904200539,71.0004226,-165.1931288,0.03192567191570328,0.0021994721778429366,0.0957913687324297,0.0,0.023094457867334044,0.0016496041333821207
20190904200909,71.0004917,-165.2186618,0.04813706098170631,0.0033163319673247707,0.14443282416615086,0.0,0.03482148565689042,0.0024872489754936
20190904201242,71.0004686,-165.2444176,0.04056270697290727,0.0027945079959575004,0.1217063568994451,0.0,0.0293423339575933,0.0020958809969678117
20190904201616,71.0005012,-165.26990419999996,0.035415165915126605,0.0024398757310308975,0.10626141951994254,0.0,0.025618695175838393,0.0018299067982723131
20190904201948,71.0004683,-165.29549,0.03604383562556903,0.0024831870054419724,0.10814771128553653,0.0,0.026073463557156777,0.0018623902540805316
20190904202320,71.0004933,-165.32105,0.04728880676167776,0.003257892741312057,0.14188768015213057,0.0,0.034207873783733106,0.002443419555983197
20190904202652,71.000665,-165.34680830000005,0.047016247363079286,0.0032391151627005183,0.14106987942057372,0.0,0.03401070920834302,0.002429336372025246
20190904203024,71.0008095,-165.37260419999996,0.029877727024172632,0.0020583820287406033,0.08964661335282616,0.0,0.0216130113018139,0.0015437865215554751
20190904203355,71.00071329999999,-165.39695659999995,0.04876467584532261,0.0033595705696157154,0.1463159509170217,0.0,0.03527549098098282,0.002519677927211931
20190904203733,71.001485,-165.3913104,0.0003188519139959767,2.1966833322612764e-05,0.0009566990898502091,0.0,0.00023065174988760173,1.6475124991960593e-05
20190904224141,71.0001375,-165.4128011,0.02550466659093515,0.0017571064665430083,0.07652546603430639,0.0,0.01844961789871128,0.001317829849907015
20190904224900,71.00047140000002,-165.43834730000003,0.04911035312377534,0.003383385496939302,0.14735313816044018,0.0,0.03552554771791835,0.002537539122704994
20190904225454,71.0005333,-165.4638563,0.04953166046106996,0.0034124108458549866,0.14861724958121886,0.0,0.03583031388144462,0.0025593081343914586
20190904230049,71.0003863,-165.48935319999995,0.09722446405940438,0.006698136354611851,0.29171710187041183,0.0,0.07033043172348194,0.005023602265958844
20190904230645,71.0004967,-165.51503,0.09576523075456747,0.006597604623804632,0.2873387459211617,0.0,0.0692748485499081,0.004948203467852454
20190904231238,71.00051500000002,-165.54068669999995,0.09371876108332149,0.006456616107834331,0.28119841686546976,0.0,0.06779446913228808,0.004842462080875355
20190904231830,71.00064499999998,-165.566325,0.09182334413800139,0.006326034147101494,0.2755113138974002,0.0,0.06642335854460038,0.004744525610325683
20190904232422,71.00072,-165.591871,0.09724332943891326,0.006699436057168742,0.2917737064904945,0.0,0.07034407860028716,0.005024577042877322
20190904233016,71.0007433,-165.6175692,0.13390707037848504,0.00922533052683629,0.4017814124120157,0.0,0.09686597053173528,0.006918997895125024
20190904233609,71.00101,-165.64316680000005,0.13739804854228976,0.009465836329347934,0.4122559163601746,0.0,0.09939128145818041,0.0070993772470108775
20190904234203,71.001306,-165.6689122,0.13492755364020978,0.009295635219186018,0.4048433209807086,0.0,0.0976041698015169,0.006971726414388858
20190904234755,71.00153829999998,-165.6945302,0.1609733561010754,0.011090022445037527,0.4829924379066989,0.0,0.11644523567283631,0.008317516833777855
20190904235345,71.0017067,-165.72013059999995,0.1152495191610733,0.007939945996238672,0.345800370790354,0.0,0.08336943296051436,0.005954959497178639
20190904235932,71.0019197,-165.7456929,0.2837137068670384,0.01954603825956756,0.851268671202281,0.0,0.20523340172521234,0.014659528694668833
20190905000521,71.002165,-165.7714146,0.11965057999220353,0.008243150604639898,0.35900553189078444,0.0,0.0865530813486858,0.006182362953480594
20190905001114,71.0017108,-165.79694990000004,0.161660611177559,0.011137369872026098,0.4850545121094208,0.0,0.11694238365630608,0.008353027404018772
20190905001706,71.0011952,-165.82263659999995,0.1265391088651796,0.008717725662671025,0.3796742154204417,0.0,0.09153611945806121,0.006538294247003123
20190905002258,71.000745,-165.84431,0.07788233317449124,0.005365588715406642,0.23368201347676484,0.0,0.05633868151175808,0.0040241915365537935
20190905002755,71.000665,-165.84826830000003,0.04376093355476396,0.003014845109102762,0.131302474487527,0.0,0.031655873645617776,0.002261133831827363
20190905002849,71.00032,-165.8739533,0.0755447632289016,0.005204545274480452,0.2266682527267782,0.0,0.05464772538208463,0.0039034089558604556
20190905003435,71.0001896,-165.8997379,0.09232871891130509,0.006360851198283334,0.2770276654213526,0.0,0.0667889375819585,0.0047706383987122965
20190905004019,71.0000846,-165.92536940000005,0.10820311879079679,0.007454494613754582,0.32465800179387855,0.0,0.07827219344446618,0.005590870960315273
20190905004601,71.00031290000003,-165.9511283,0.11723590001581413,0.008076794781639078,0.351760406382041,0.0,0.08480634520720581,0.006057596086229527
20190905005141,71.0006063,-165.97678280000005,0.09060411057001772,0.006242036844925688,0.2718530650568925,0.0,0.06554138687169757,0.00468152763369412
20190905005719,71.00078409999998,-166.0025274,0.15670409885781797,0.010795898250836348,0.47018274682507316,0.0,0.11335693163374214,0.008096923688126634
20190905010258,71.0009878,-166.0281007,0.15580266040060015,0.01073379497506461,0.46747802618893763,0.0,0.11270484723820956,0.008050346231299478
20190905010831,71.0010033,-166.053625,0.12258680710348861,0.008445437649876207,0.367815533279102,0.0,0.08867709532365076,0.006334078237406353
20190905011402,71.0008283,-166.0789639,0.1842146564980542,0.012691197628907747,0.5527267878056831,0.0,0.13325757510352249,0.009518398221682035
20190905011931,71.000702,-166.10446869999996,0.14017701012023454,0.00965728879712989,0.42059405044557335,0.0,0.10140153236983047,0.0072429665978453045
20190905012502,71.0005632,-166.1301054,0.15259394823863334,0.010512735473314994,0.45785044714634404,0.0,0.11038372246984143,0.007884551604987047
20190905013028,71.0003,-166.1555867,0.08523269685745022,0.005871981202940113,0.25573640906547324,0.0,0.06165580263083607,0.004403985902206039
20190905013552,71.0002317,-166.18098999999995,0.13560349021582732,0.00934220287470524,0.40687143459185915,0.0,0.0980931301844215,0.0070066521560285654
20190905014122,70.99997009999998,-166.2064602,0.0,0.02390206338039403,0.9088313973546744,0.0,0.0,0.012654033554482868
20190905014650,70.99974300000002,-166.2319148,0.0,0.023622021959590705,0.898183344433422,0.0,0.0,0.012505776331692081
20190905015218,70.9994304,-166.2574625,0.0,0.01879291801543775,0.7145656702740193,0.0,0.0,0.00994919189063484
20190905015742,70.9991223,-166.28305690000005,0.0,0.017917687619131616,0.6812866662219578,0.0,0.0,0.009485834621999041
20190905020310,70.99919670000001,-166.3085937,0.0,0.02083571881853568,0.7922393622410493,0.0,0.0,0.011030674668759361
20190905020837,70.99961429999998,-166.3341562,0.0,0.011208950292825455,0.4261994370686051,0.0,0.0,0.005934150155092271
20190905021405,70.9998188,-166.35960569999997,0.0,0.010819567226010256,0.411393871913886,0.0,0.0,0.0057280061785513064
20190905021932,70.99978,-166.385304,0.0,0.011184709053068016,0.4252777091221803,0.0,0.0,0.005921316557571117
20190905022500,70.999669,-166.41077140000004,0.0,0.01821744920672184,0.6926845417188711,0.0,0.0,0.009644531933085228
20190905023028,70.9995033,-166.4361725,0.0,0.01679451105512113,0.6385799714106105,0.0,0.0,0.00889121173517084
