"SHIP","SURVEY","CLAMS_EVENT_NUMBER","CLAMS_STATION_NUMBER","GRID_STATION_NAME","GEAR","NET_PARTITION","CATCH_SAMPLE_NUMBER","SPECIES_CODE","COMMON_NAME","SCIENTIFIC_NAME","SPECIES_SUBCATEGORY","TOTAL_WEIGHT_IN_HAUL","SAMPLED_WEIGHT","TOTAL_NUMBER_IN_HAUL","SAMPLED_NUMBER","FREQUENCY_EXPANSION","SAMPLED_IN_MIX","WHOLE_HAULED","COMMENTS"
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4050,21725,"Arctic cod","Boreogadus saida","Age 0",0.1,0.035,182.8571,64,2.8571,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4051,40561,"Lions mane","Cyanea capillata","None",1.215,0.735,23.1429,14,1.6531,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4052,23801,"Lumpenus sp.","Lumpenus sp.","None",0.007,0.007,7,7,1,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4053,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,2,2,1,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4054,66000,"Shrimp unident.","shrimp unident.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4055,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,167,"94","Midwater 24","Marinovich","Codend",4056,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4096,40504,"Chrysaora melanaster","Chrysaora melanaster","None",25.36,16.8,42.2667,28,1.5095,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4097,20202,"sand lance unid.","Ammodytes sp.","None",0.007,0.007,19,19,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4099,40561,"Lions mane","Cyanea capillata","None",0.38,0.268,12.7612,9,1.4179,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4100,23041,"Capelin","Mallotus villosus","None",0.003,0.002,9,6,1.5,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4101,23804,"Arctic shanny","Stichaeus punctatus","None",0.004,0.004,9,9,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4102,21725,"Arctic cod","Boreogadus saida","None",0.007,0.007,1,1,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4103,23801,"Lumpenus sp.","Lumpenus sp.","None",0.005,0.005,8,8,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4104,22200,"Snailfish unident.","Liparidinae","None",0.001,0.001,1,1,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4105,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.003,0.003,2,2,1,0,1,""
174,2013001,175,"100","Midwater 25","Marinovich","Codend",4106,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4169,40504,"Chrysaora melanaster","Chrysaora melanaster","None",15.93,3.77,21.1273,5,4.2255,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4170,21725,"Arctic cod","Boreogadus saida","Age 0",0.139,0.038,179.2368,49,3.6579,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4171,21725,"Arctic cod","Boreogadus saida","None",0.027,0.027,1,1,1,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4175,40561,"Lions mane","Cyanea capillata","None",0.308,0.112,30.25,11,2.75,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4176,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4177,23041,"Capelin","Mallotus villosus","None",0.013,0.003,30.3333,7,4.3333,0,1,""
174,2013001,178,"101","CH-K05","CanTrawl","Codend",4178,20202,"sand lance unid.","Ammodytes sp.","None",0.003,0.002,27,18,1.5,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4192,40504,"Chrysaora melanaster","Chrysaora melanaster","None",13.76,2.5,11.008,2,5.504,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4193,40561,"Lions mane","Cyanea capillata","None",0.121,0.03,4.0333,1,4.0333,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4194,21725,"Arctic cod","Boreogadus saida","Age 0",1.714,0.039,2505.0769,57,43.9487,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4195,21725,"Arctic cod","Boreogadus saida","None",0.03,0.03,6,6,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4196,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.005,0.005,9,9,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4197,23041,"Capelin","Mallotus villosus","None",0.025,0.021,30.9524,26,1.1905,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4198,20202,"sand lance unid.","Ammodytes sp.","None",0.008,0.007,42.2857,37,1.1429,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4199,22200,"Snailfish unident.","Liparidinae","None",0.001,0.001,1,1,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4200,66000,"Shrimp unident.","shrimp unident.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4201,23801,"Lumpenus sp.","Lumpenus sp.","None",0.001,0.001,2,2,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4202,21300,"Sculpin unident.","Cottidae","None",0.001,0.001,4,4,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4203,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,182,"103","CH-K06","CanTrawl","Codend",4204,63500,"Euphausiid unident.","Euphausiacea (order)","None",0.001,0.001,0,0,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4206,40504,"Chrysaora melanaster","Chrysaora melanaster","None",5.49,2.81,3.9075,2,1.9537,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4207,21725,"Arctic cod","Boreogadus saida","Age 0",0.268,0.029,452.8276,49,9.2414,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4208,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4209,23801,"Lumpenus sp.","Lumpenus sp.","None",0.003,0.003,17,17,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4210,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.02,0.009,55.5556,25,2.2222,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4212,21725,"Arctic cod","Boreogadus saida","None",0.006,0.006,1,1,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4213,40561,"Lions mane","Cyanea capillata","None",0.015,0.015,0,0,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4214,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,9,9,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4215,22200,"Snailfish unident.","Liparidinae","None",0.002,0.002,15,15,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4216,23041,"Capelin","Mallotus villosus","None",0.001,0.001,4,4,1,0,1,""
174,2013001,184,"105","Midwater 26","Marinovich","Codend",4217,21735,"Saffron cod","Eleginus gracilis","Age 0",0.001,0.001,2,2,1,0,1,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4269,40504,"Chrysaora melanaster","Chrysaora melanaster","None",38.44,10.12,22.7905,6,3.7984,0,1,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4273,40561,"Lions mane","Cyanea capillata","None",4.486,1.882,64.3581,27,2.3836,0,1,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4274,21110,"Pacific herring","Clupea pallasi","None",0.005,0.005,1,1,1,0,1,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4275,21725,"Arctic cod","Boreogadus saida","None",0.052,0.052,8,8,1,0,1,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4277,23041,"Capelin","Mallotus villosus","None",1.5188,0.057,1358.9507,51,26.6461,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4279,21725,"Arctic cod","Boreogadus saida","Age 0",1.7679,0.034,2391.9283,46,51.9984,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4282,23801,"Lumpenus sp.","Lumpenus sp.","None",0.006,0.003,18.0813,9,2.009,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4283,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.008,0.004,16.0722,8,2.009,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4286,23041,"Capelin","Mallotus villosus","None",3.0678,0.165,911.0406,49,18.5927,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4287,66000,"Shrimp unident.","shrimp unident.","None",0.002,0.001,2.009,1,2.009,1,0,""
174,2013001,187,"106","CH-K07","CanTrawl","Codend",4288,20202,"sand lance unid.","Ammodytes sp.","None",0.003,0.003,3,3,1,0,1,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4298,40504,"Chrysaora melanaster","Chrysaora melanaster","None",15.32,9.06,32.128,19,1.6909,0,1,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4299,40561,"Lions mane","Cyanea capillata","None",1.593,1.22,19.5861,15,1.3057,0,1,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4301,21725,"Arctic cod","Boreogadus saida","Age 0",0.2973,0.028,520.3333,49,10.619,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4303,23801,"Lumpenus sp.","Lumpenus sp.","None",0.0732,0.005,322.1851,22,14.6448,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4334,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.0111,0.005,35.5025,16,2.2189,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4336,20202,"sand lance unid.","Ammodytes sp.","None",0.0022,0.001,2.2189,1,2.2189,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4337,22200,"Snailfish unident.","Liparidinae","None",0.0022,0.001,6.6567,3,2.2189,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4338,60001,"Crustacean unident.","Crustacea (subphylum)","None",0.0177512,0.008,0,0,2.2189,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4350,23041,"Capelin","Mallotus villosus","None",0.02,0.009,33.2836,15,2.2189,1,0,""
174,2013001,188,"107","Paired Trawl6","Marinovich","Codend",4351,20202,"sand lance unid.","Ammodytes sp.","None",0.0022,0.001,2.2189,1,2.2189,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4370,40504,"Chrysaora melanaster","Chrysaora melanaster","None",28.487,21.878,28.6459,22,1.3021,0,1,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4371,40561,"Lions mane","Cyanea capillata","None",9.8,2.94,126.6667,38,3.3333,0,1,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4373,21725,"Arctic cod","Boreogadus saida","Age 0",2.0226,0.026,3578.4433,46,77.7922,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4374,23801,"Lumpenus sp.","Lumpenus sp.","None",0.0666,0.007,237.8129,25,9.5125,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4376,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.1831,0.01,457.7898,25,18.3116,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4377,20202,"sand lance unid.","Ammodytes sp.","None",0.0083,0.001,41.6173,5,8.3235,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4378,21735,"Saffron cod","Eleginus gracilis","Age 0",0.0083,0.001,8.3235,1,8.3235,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4379,60001,"Crustacean unident.","Crustacea (subphylum)","None",0.033294,0.004,0,0,8.3235,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4380,22200,"Snailfish unident.","Liparidinae","None",0.0083,0.001,8.3235,1,8.3235,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4381,23041,"Capelin","Mallotus villosus","None",0.0166,0.002,49.9407,6,8.3235,1,0,""
174,2013001,190,"109","Midwater 27","Marinovich","Codend",4382,40500,"Jellyfish unident.","Scyphozoa (class)","None",0.012,0.012,1,1,1,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4389,40504,"Chrysaora melanaster","Chrysaora melanaster","None",67.92,15.872,85.5847,20,4.2792,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4390,21725,"Arctic cod","Boreogadus saida","Age 0",0.914,0.043,1105.3023,52,21.2558,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4391,40561,"Lions mane","Cyanea capillata","None",1.151,0.353,19.5637,6,3.2606,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4392,23801,"Lumpenus sp.","Lumpenus sp.","None",0.004,0.004,15,15,1,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4393,23041,"Capelin","Mallotus villosus","None",0.043,0.021,53.2381,26,2.0476,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4394,20202,"sand lance unid.","Ammodytes sp.","None",0.005,0.005,10,10,1,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4395,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.009,0.009,23,23,1,0,1,""
174,2013001,193,"110","CH-K08","CanTrawl","Codend",4402,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4404,40504,"Chrysaora melanaster","Chrysaora melanaster","None",30.67,5.78,37.1436,7,5.3062,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4405,40561,"Lions mane","Cyanea capillata","None",0.238,0.027,8.8148,1,8.8148,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4408,21725,"Arctic cod","Boreogadus saida","None",0.047,0.047,2,2,1,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4409,23041,"Capelin","Mallotus villosus","None",0.002,0.002,1,1,1,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4410,21397,"Crested sculpin","Blepsias bilobus","None",0.007,0.007,1,1,1,0,1,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4412,20202,"sand lance unid.","Ammodytes sp.","None",0.1238,0.05,61.8839,25,2.4754,1,0,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4413,21725,"Arctic cod","Boreogadus saida","Age 0",0.7614,0.038,981.7526,49,20.0358,1,0,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4414,23801,"Lumpenus sp.","Lumpenus sp.","None",0.0019,0.001,1.8753,1,1.8753,1,0,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4415,23041,"Capelin","Mallotus villosus","None",0.0075,0.003,22.5032,9,2.5004,1,0,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4416,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.0019,0.001,1.8753,1,1.8753,1,0,""
174,2013001,196,"111","CH-L08","CanTrawl","Codend",4417,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.0019,0.001,7.5011,4,1.8753,1,0,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4419,40504,"Chrysaora melanaster","Chrysaora melanaster","None",20.68,11.95,41.5331,24,1.7305,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4420,40561,"Lions mane","Cyanea capillata","None",0.334,0.092,14.5217,4,3.6304,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4421,23801,"Lumpenus sp.","Lumpenus sp.","None",0.005,0.005,23,23,1,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4422,23041,"Capelin","Mallotus villosus","None",0.002,0.001,6,3,2,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4423,20202,"sand lance unid.","Ammodytes sp.","None",0.064,0.007,228.5714,25,9.1429,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4424,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.005,0.005,16,16,1,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4425,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4426,22200,"Snailfish unident.","Liparidinae","None",0.001,0.001,1,1,1,0,1,""
174,2013001,197,"112","Paired Trawl 7","Marinovich","Codend",4427,21725,"Arctic cod","Boreogadus saida","Age 0",0.107,0.02,272.85,51,5.35,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4489,40504,"Chrysaora melanaster","Chrysaora melanaster","None",15.75,3.5,40.5,9,4.5,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4490,21725,"Arctic cod","Boreogadus saida","Age 0",0.18,0.018,520,52,10,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4491,40561,"Lions mane","Cyanea capillata","None",0.202,0.052,7.7692,2,3.8846,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4492,22200,"Snailfish unident.","Liparidinae","None",0.002,0.002,5,5,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4493,23801,"Lumpenus sp.","Lumpenus sp.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4494,60100,"Amphipod unident.","amphipod unident.","None",0.002,0.002,0,0,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4495,20202,"sand lance unid.","Ammodytes sp.","None",0.012,0.005,60,25,2.4,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4496,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.008,0.008,25,25,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4497,21300,"Sculpin unident.","Cottidae","None",0.001,0.001,1,1,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4498,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,3,3,1,0,1,""
174,2013001,199,"114","Midwater 28","Marinovich","Codend",4499,23041,"Capelin","Mallotus villosus","None",0.001,0.001,1,1,1,0,1,"NOT WHOLE "
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4513,40504,"Chrysaora melanaster","Chrysaora melanaster","None",20,3.444,23.2288,4,5.8072,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4514,40561,"Lions mane","Cyanea capillata","None",0.494,0.032,30.875,2,15.4375,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4515,21725,"Arctic cod","Boreogadus saida","Age 0",2.151,0.035,3072.8571,50,61.4571,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4516,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,4,4,1,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4517,213759,"Shorthorn sculpin","Myoxocephalus scorpius","None",0.001,0.001,1,1,1,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4518,23041,"Capelin","Mallotus villosus","None",0.019,0.019,8,8,1,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4519,21725,"Arctic cod","Boreogadus saida","None",0.006,0.006,2,2,1,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4520,23041,"Capelin","Mallotus villosus","None",0.001,0.001,0,0,1,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4521,20202,"sand lance unid.","Ammodytes sp.","None",0.002,0.001,10,5,2,0,1,""
174,2013001,202,"115","CH-L07","CanTrawl","Codend",4522,23801,"Lumpenus sp.","Lumpenus sp.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4524,40504,"Chrysaora melanaster","Chrysaora melanaster","None",6.177,0.09,274.5333,4,68.6333,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4525,21725,"Arctic cod","Boreogadus saida","Age 0",0.32,0.049,326.5306,50,6.5306,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4526,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.002,0.002,5,5,1,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4527,23041,"Capelin","Mallotus villosus","None",0.006,0.006,4,4,1,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4528,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,206,"117","CH-L06","CanTrawl","Codend",4529,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4531,40504,"Chrysaora melanaster","Chrysaora melanaster","None",3.833,2.196,13.9636,8,1.7454,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4532,21725,"Arctic cod","Boreogadus saida","Age 0",0.031,0.02,52.7,34,1.55,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4534,20202,"sand lance unid.","Ammodytes sp.","None",0.001,0.001,8,8,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4535,22200,"Snailfish unident.","Liparidinae","None",0.001,0.001,2,2,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4536,60100,"Amphipod unident.","amphipod unident.","None",0.001,0.001,0,0,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4537,66000,"Shrimp unident.","shrimp unident.","None",0.001,0.001,1,1,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4538,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.001,0.001,5,5,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4539,21300,"Sculpin unident.","Cottidae","None",0.001,0.001,2,2,1,0,1,""
174,2013001,207,"118","Paired Trawl 8","Marinovich","Codend",4540,23804,"Arctic shanny","Stichaeus punctatus","None",0.001,0.001,6,6,1,0,1,""
174,2013001,210,"119","CH-L05","CanTrawl","Codend",4573,40504,"Chrysaora melanaster","Chrysaora melanaster","None",3.71,1.43,12.972,5,2.5944,0,1,""
174,2013001,210,"119","CH-L05","CanTrawl","Codend",4574,21725,"Arctic cod","Boreogadus saida","Age 0",0.012,0.003,16,4,4,0,1,""
174,2013001,210,"119","CH-L05","CanTrawl","Codend",4575,40561,"Lions mane","Cyanea capillata","None",0.11,0.048,4.5833,2,2.2917,0,1,""
174,2013001,210,"119","CH-L05","CanTrawl","Codend",4576,23041,"Capelin","Mallotus villosus","None",0.002,0.001,2,1,2,0,1,""
