StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,1,30.7406,6.3019,0.212420607,88.9521,125.38,104.6925,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,2,30.7406,6.3019,0.212420607,88.9521,125.38,104.6925,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,3,30.7404,6.3045,0.236314145,89.0149,96.79,104.7432,24.152,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,4,30.7409,6.3005,0.210807541,89.0707,86.698,104.6467,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,5,30.7405,6.2989,0.191954834,89.0953,76.574,104.703,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,6,30.7403,6.2972,0.20042343,89.1014,65.381,104.7906,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,7,30.7405,6.296,0.218973687,89.1015,55.223,104.6991,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,8,30.7405,6.2964,0.226534933,89.1089,51.093,104.6722,24.153,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,9,30.7407,6.2943,0.2257284,89.1357,47.473,104.6656,24.154,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,10,30.7426,6.2891,0.241758242,89.085,43.55,104.669,24.156,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,11,30.7438,6.2859,0.255570118,89.0534,40.363,104.6813,24.157,0.4253197,4.017997,0,0,0.3625997,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,12,30.7471,6.2752,0.270490977,89.0012,38.03,104.6386,24.161,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,13,30.7875,6.1756,0.312430689,88.9365,35.258,104.9105,24.205,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,14,30.9499,5.9495,0.357495715,88.9652,32.354,105.8892,24.36,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,15,31.0539,5.5572,0.466680109,89.0499,29.424,107.7642,24.487,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,16,31.1628,5.5826,0.557112612,88.9618,26.617,108.1037,24.571,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,17,31.5272,6.0905,0.533420708,88.7555,24.333,111.1204,24.799,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,18,31.6846,5.7386,0.752192761,88.9169,22.471,112.2006,24.965,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,19,31.9279,3.6832,1.486843432,88.4501,20.499,107.3977,25.373,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,20,32.316,2.6158,1.900090735,87.7097,18.419,105.6464,25.775,0.4356429,4.209583,0,0,0.107687,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,21,32.4578,2.0413,2.246294989,86.1808,16.222,104.6967,25.932,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,22,32.4868,1.9117,1.34872467,83.1594,13.944,104.8402,25.965,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,23,32.4864,1.8927,0.999193467,80.2464,11.739,104.7044,25.966,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,24,32.4865,1.8846,0.964411735,77.9329,9.5973,104.634,25.967,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,25,32.486,1.8791,0.980441577,76.7436,7.7592,104.7918,25.967,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,26,32.4857,1.8721,0.963403569,76.537,6.2584,104.7734,25.967,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,27,32.4845,1.8686,0.919951608,76.7984,5.0891,104.5742,25.966,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,28,32.484,1.8672,0.859562456,76.4158,4.1095,104.301,25.966,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,29,32.4836,1.8696,0.856437141,75.867,3.2912,103.9805,25.965,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,30,32.502,1.8522,0.834862385,75.306,2.6138,103.6506,25.981,0.6537654,5.872145,0.1957382,0.01957382,0.5676407,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,31,32.5415,1.8011,0.634136506,74.3196,2.0121,103.3945,26.017,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,32,32.5555,1.7863,0.425042847,71.1009,1.4537,103.446,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,33,32.5564,1.7855,0.398931344,67.3046,1.011,103.3307,26.03,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,34,32.556,1.7856,0.401451759,66.0255,0.71576,103.3944,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,35,32.5564,1.7848,0.386127634,65.4017,0.50591,103.3227,26.03,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,36,32.5562,1.7849,0.383103135,65.2702,0.36222,103.2374,26.03,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,37,32.556,1.7851,0.377759855,65.0901,0.26418,103.2729,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,38,32.5559,1.7854,0.37372719,64.9393,0.19513,103.3318,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,39,32.5557,1.7855,0.377054139,64.8926,0.14688,103.2327,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,40,32.5555,1.7856,0.376650872,64.8643,0.11365,103.2859,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,41,32.5554,1.7856,0.376045972,64.7334,0.0916,103.2156,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,42,32.5553,1.7851,0.37997782,64.5855,0.0775,103.2133,26.029,,,,,,,,,
'2012080107901,2012,CH-K06,79,8/22/2012,71.00,-161.00,71,-160.828,46,43,32.5553,1.7849,0.37463454,64.575,0.0662,103.3566,26.029,0.9385459,10.32498,0.9786714,0.07340036,3.36663,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,0,30.47435,5.8486,0.10394193,87.7433,152.5,102.8827,23.996,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,1,30.47528,5.8486,0.10394193,87.7433,152.5,102.8834,23.997,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,2,30.47621,5.8486,0.10394193,87.7433,152.5,102.8841,23.998,0.4273624,4.802926,0,0.009801889,0.07841511,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,3,30.47714,5.8676,0.136203246,87.5867,121.16,102.8932,23.996,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,4,30.47807,5.9005,0.135699163,87.751,99.53,102.8475,23.993,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,5,30.479,5.927,0.145780825,87.7463,86.488,102.8255,23.991,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,6,30.4891,5.945,0.16050005,87.7468,74.874,102.7666,23.997,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,7,30.5103,5.8763,0.160399234,87.7094,66.556,102.9229,24.021,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,8,30.51762,5.921,0.136606513,87.7344,60.268,102.5452,24.022,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,9,30.5753,5.7291,0.151426555,87.4909,54.112,103.3294,24.09,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,10,30.7227,5.344,0.200020163,87.7002,46.879,103.6308,24.249,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,11,30.8392,5.0135,0.281479988,87.6795,42.197,103.2584,24.377,0.5280027,7.053097,0,0.04897984,1.028577,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,12,31.5214,6.0354,0.347313237,87.5611,39.536,106.7997,24.801,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,13,32.037,6.1261,0.452162516,87.8667,35.201,107.6417,25.197,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,14,32.299,5.507,0.883758443,87.7975,31.632,108.8217,25.478,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,15,32.3485,5.1157,2.078939409,86.7406,28.942,109.0541,25.561,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,16,32.3886,4.657,2.353967134,85.3839,25.938,109.3503,25.643,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,17,32.40705,4.0451,2.626676076,85.075,22.697,108.3518,25.72,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,18,32.4203,3.793,2.266659946,83.1498,19.636,107.1603,25.755,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,19,32.4304,3.4187,1.737574352,82.3036,17.191,105.6117,25.798,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,20,32.4257,3.1892,1.259401149,81.1612,14.938,104.6476,25.814,0.7223347,7.3408,0.4893867,0.04893867,1.350707,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,21,32.4255,3.1454,0.797156971,79.2709,12.893,104.4607,25.818,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,22,32.4245,3.1415,0.755620526,76.7248,10.843,104.5003,25.817,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,23,32.4236,3.1292,0.747353564,74.7962,9.0953,104.47,25.818,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,24,32.422,3.1294,0.724871459,74.5721,7.5523,104.188,25.817,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,25,32.421,3.131,0.696743623,74.1666,6.1294,104.2298,25.816,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,26,32.4197,3.1305,0.70904325,73.9583,4.9518,104.2784,25.815,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,27,32.4192,3.1274,0.704607319,73.9112,3.9847,104.1487,25.815,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,28,32.4189,3.1226,0.662566791,74.0361,3.2171,104.1209,25.815,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,29,32.4184,3.1224,0.616695231,73.8265,2.5661,104.0397,25.814,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,30,32.4179,3.1213,0.615888698,73.6318,2.0373,104.0804,25.814,0.7771454,8.613199,0.6851408,0.05872636,1.947757,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,31,32.4188,3.1047,0.59915314,73.4425,1.6014,103.9002,25.816,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,32,32.4191,3.086,0.576066136,73.1549,1.2642,104.0771,25.818,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,33,32.419,3.0824,0.56195181,72.9536,0.98494,103.9112,25.818,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,34,32.4197,3.0746,0.560943644,72.1755,0.77307,104.034,25.82,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,35,32.4195,3.0566,0.560943644,71.8403,0.60983,104.1113,25.821,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,36,32.4193,3.0525,0.56164936,71.7232,0.47661,103.9955,25.821,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,37,32.419,3.0523,0.548744833,71.7503,0.37533,103.9585,25.821,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,38,32.4193,3.0504,0.536646839,71.8958,0.29249,103.7783,25.821,,,,,,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,39,32.4198,3.0316,0.537050106,71.8426,0.23298,103.9812,25.823,0.8025911,8.808928,0.6851388,0.08808928,2.114143,,,,
'2012080108201,2012,CH-K05,82,8/28/2012,71.00,-162.00,71,-162.365,45,40,32.4201,3.0149,0.556406896,70.1674,0.17796,103.9271,25.825,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,0,29.8654,4.7785,0,86.5571,,104.2295,23.63,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,1,29.8654,4.7785,0,86.5571,,104.2295,23.63,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,2,29.8654,4.7785,0,86.5571,221.15,104.2295,23.63,0.5716995,6.864316,0.09806167,0.01961233,0.1961233,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,3,29.866,4.7798,0.040225829,86.7557,185.22,104.0302,23.63,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,4,29.865,4.7861,0.055549955,86.9404,154.94,104.1614,23.629,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,5,29.8651,4.7878,0.081863091,87.3295,136.06,104.1872,23.629,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,6,29.8684,4.7743,0.098195383,87.4784,116.37,104.2976,23.633,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,7,29.8686,4.7643,0.143260409,87.5591,99.109,103.9449,23.634,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,8,29.8888,4.796154,0.17511846,87.6494,87.137,105.3653,23.647,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,9,30.0418,4.9241,0.337735659,87.6424,79.573,106.7012,23.755,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,10,31.0757,6.1522,0.390462748,87.416,73.79,106.3844,24.435,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,11,31.4428,6.3279,0.460933562,87.901,67.916,107.0953,24.703,0.4842659,7.744333,0.09802953,0.009802953,0.05881772,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,12,31.654,5.6484,0.627583426,88.2149,61.535,113.2292,24.951,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,13,31.9319,5.153601,0.809960682,87.9511,54.496,115.0533,25.227,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,14,32.1547,4.230585,1.186107471,87.4622,47.743,113.5546,25.501,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,15,32.39743,3.30757,1.732735155,86.7936,41.864,112.2949,25.781,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,16,32.50512,2.384554,3.409819538,85.7883,36.564,110.5953,25.944,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,17,32.55897,1.461539,4.063312834,84.1882,30.746,108.9406,26.054,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,18,32.57243,1.230769,3.334408711,80.9756,25.783,108.7608,26.079,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,19,32.59262,1.161538,2.469704607,80.5597,22.037,109.1547,26.1,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,20,32.60609,1.1366,2.127432201,81.1993,19.005,109.9375,26.112,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,21,32.6074,1.1258,1.706623652,81.67,16.676,108.7999,26.114,0.8543795,6.850695,0.8808036,0.08808037,1.653954,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,22,32.6112,1.1327,1.378868838,81.0228,14.577,108.3664,26.117,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,23,32.6109,1.1523,1.201532413,80.7978,12.558,108.1909,26.115,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,24,32.6115,1.1948,1.008367779,80.0188,10.8,108.1683,26.113,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,25,32.6124,1.2317,0.83143462,79.3108,9.2113,108.006,26.112,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,26,32.6114,1.2411,0.790603892,78.5971,7.6934,108.0212,26.11,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,27,32.6097,1.2397,0.79927412,77.9157,6.4286,107.7756,26.109,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,28,32.609,1.2399,0.762778506,77.7216,5.357,107.9224,26.108,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,29,32.6079,1.2388,0.785966327,77.6518,4.4601,107.8716,26.108,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,30,32.6081,1.2377,0.748865813,77.6212,3.7086,107.9398,26.108,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,31,32.6074,1.2364,0.753604194,77.5544,3.0675,107.9525,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,32,32.6062,1.2309,0.755721343,77.5612,2.5443,107.8702,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,33,32.6068,1.2321,0.730416373,77.561,2.1178,108.0182,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,34,32.6065,1.2282,0.744127432,77.5219,1.7595,107.9792,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,35,32.6063,1.2235,0.734549854,77.4448,1.4591,107.9961,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,36,32.606,1.2211,0.739187418,77.5148,1.2111,108.0786,26.107,,,,,,,,,
'2012080108401,2012,CH-K04,84,8/28/2012,71.00,-164.00,71.002,-163.902,43,37,32.6058,1.2202,0.733340054,77.5513,1.0049,108.1013,26.107,0.8915367,7.046174,1.467953,0.1076499,2.397656,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,0,31.3971,6.0294,0.498538159,88.9002,2.5497,102.8888,24.703,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,1,31.3971,6.0294,0.498538159,88.9002,2.5497,102.8888,24.703,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,2,31.3971,6.0294,0.498538159,88.9002,2.5497,102.8888,24.703,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,3,31.398,6.03,0.502570824,88.8518,2.1858,103.2819,24.704,0.3584917,4.015891,0,0.01958971,0,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,4,31.4003,6.0308,0.512551669,88.8742,2.0228,103.1487,24.706,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,5,31.404,6.0318,0.531303559,88.8748,1.7431,103.2555,24.709,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,6,31.4042,6.0314,0.53543704,89.1046,1.638461,103.2488,24.709,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,7,31.403,6.0312,0.534126424,89.1143,1.5526,103.1783,24.708,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,8,31.4061,6.0339,0.529287227,89.1145,1.412,103.1742,24.71,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,9,31.4079,6.0357,0.519608832,89.1226,1.3332,103.1929,24.711,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,10,31.4172,6.0404,0.525960278,89.1329,1.2348,103.2201,24.718,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,11,31.427,6.0453,0.534428874,89.1044,1.1046,103.3508,24.725,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,12,31.4798,6.0725,0.565984474,89.0287,1.0108,103.572,24.764,0.3545594,4.015728,0.1958892,0.01958892,0.01958892,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,13,31.5233,6.0943,0.636052021,88.9135,0.92472,103.704,24.795,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,14,31.6038,6.1337,0.817421111,88.7774,0.86433,103.9094,24.854,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,15,31.6617,6.1487,0.921766307,88.6532,0.79043,104.4239,24.898,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,16,31.7668,6.1247,1.375844339,88.4162,0.72113,105.5578,24.984,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,17,31.8736,5.7992,1.674866418,87.8998,0.63241,106.0842,25.107,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,18,31.9339,5.5275,1.355076117,87.9378,0.57314,106.6261,25.186,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,19,31.9467,5.4819,1.216352455,88.3814,0.52864,106.9656,25.202,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,20,31.9624,5.5615,1.245891723,88.5637,0.48588,106.6172,25.205,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,21,31.9991,5.5509,1.275027725,88.6377,0.44418,106.424,25.235,0.4210134,4.797595,0.09791011,0.01958202,0.8420269,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,22,32.0485,5.51,1.23258393,88.6297,0.39899,106.363,25.279,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,23,32.1047,5.1935,1.286016736,88.638,0.36462,105.6229,25.359,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,24,32.1695,4.3911,1.210807541,88.3453,0.3333,106.588,25.496,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,25,32.223,4.227,0.94787781,87.9161,0.29753,106.4623,25.555,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,26,32.2791,3.9211,0.610545418,88.0944,0.27131,106.4947,25.63,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,27,32.288,3.8201,0.488658131,87.818,0.24666,105.968,25.647,,,,,,,,,
'2012080108601,2012,CH-K03,86,8/29/2012,71.00,-165.00,70.998,-165.432,41,28,32.302,3.6562,0.34277649,87.1794,0.22268,105.167,25.673,,,,,,,,,
